,id,title,type,description,release_year,age_certification,age_certification.1,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,documentation,drama,comedy,thriller,crime,romance,action,GenreCt,OtherGenr,US,IN,GB,JP,KR,FR,ES,CA,MX,OtherCountry,SciFi War,Stand-up Comedy,Family Drama,Murder Mystery,Holidays,Top Secret,War Documentary,College Life,Father & Son Drama,Adventure,Love Story,Gangster
95,ts21223,Pokémon,SHOW,"Join Ash accompanied by his partner Pikachu, as he travels through many regions, meets new friends and faces new challenges on his quest to become a Pokémon Master.",1997,TV-Y7,PG,22,"['action', 'scifi', 'animation', 'comedy', 'fantasy', 'family']",['JP'],25.0,tt14053732,7.4,198.0,115.356,7.633,0,0,1,0,0,0,1,6,4,0,0,0,1,0,0,0,0,0,0,0.6944568901846673,0.6944807521690943,0.6944603985773639,0.6944461376215177,0.6944446214802813,71.5981691330522,0.6944516397950818,21.45723979308637,0.6944782588172811,0.6944643639932226,0.6944488192771616,0.694459191945771
96,tm191013,Boogie Nights,MOVIE,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",1997,R,R,156,['drama'],['US'],,tt0118749,7.9,261563.0,20.436,7.6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.26884556968271267,0.2688283977194133,94.10163640893107,0.2688195684954287,0.26881791366448143,0.26881794766437056,0.26883240396933417,0.26881825428099965,0.26882260587915263,3.2101080323938005,0.2688237990592717,0.2688290982599657
97,tm122434,Forrest Gump,MOVIE,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",1994,PG-13,PG,142,"['drama', 'romance']",['US'],,tt0109830,8.8,2021343.0,63.449,8.478,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0.6944513669229536,0.6944524660924213,0.6944571412640221,9.77027421200071,0.6944467315593358,25.20939907027718,0.6944447869681519,0.6944482203736464,0.6944659049031983,0.6944660616744034,58.77023898578748,0.6944550521765038
98,tm25947,Snatch,MOVIE,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",2000,R,R,103,"['crime', 'comedy']","['US', 'GB']",,tt0208092,8.3,841435.0,25.203,7.8,0,0,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1.6667002378143687,1.6666666667400496,1.6666698967351223,1.6666696825901703,1.666905019431373,58.68994162626932,1.666704952006982,1.666696213535812,24.64304392579838,1.6666666668257963,1.6666684454427747,1.6666666668098553
99,tm43808,The Talented Mr. Ripley,MOVIE,"Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.",1999,R,R,139,"['thriller', 'drama', 'crime']",['US'],,tt0134119,7.4,207524.0,13.78,7.2,0,1,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.46296408067305833,0.4629659669928382,0.4629751788756249,5.998052343367294,0.4629632370749156,0.46296468251733214,0.46296303284645457,0.4629648135694815,89.37228645049355,0.46296368178897546,0.4629701544561532,0.4629663773443226
100,ts20339,One Piece,SHOW,"Years ago, the fearsome Pirate King, Gol D. Roger was executed leaving a huge pile of treasure and the famous ""One Piece"" behind. Whoever claims the ""One Piece"" will be named the new King of the Pirates. Monkey D. Luffy, a boy who consumed a ""Devil Fruit,"" decides to follow in the footsteps of his idol, the pirate Shanks, and find the One Piece. It helps, of course, that his body has the properties of rubber and that he's surrounded by a bevy of skilled fighters and thieves to help him along the way. Luffy will do anything to get the One Piece and become King of the Pirates!",1999,TV-14,PG,23,"['animation', 'action', 'comedy', 'drama', 'fantasy']",['JP'],21.0,tt0388629,8.8,117129.0,143.457,8.764,0,1,1,0,0,0,1,5,2,0,0,0,1,0,0,0,0,0,0,9.319368638705404,0.4386158327730932,0.4386049360906587,69.43180311591325,0.4386131412832995,17.30133592198738,0.43859876269908515,0.4386037639589471,0.4386240424439662,0.43861190231881353,0.4386123339009812,0.43860760792510955
101,ts5145,The Challenge,SHOW,"Each Challenge pits numerous cast members from past seasons of reality shows against each other, dividing them into two separate teams according to different criteria, such as gender, which show they first appeared on, whether or not they're veterans or rookies on the show, etc. The two teams compete in numerous missions in order to win prizes and advance in the overall game.",1998,TV-14,PG,40,"['reality', 'comedy', 'drama', 'scifi']",['US'],37.0,tt6274074,7.8,3362.0,18.075,7.7,0,1,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0.5952498842592443,0.5952770005802587,18.01749234420629,0.5952515780402847,0.5952545099547321,0.5952659775788209,0.5952494115932597,0.595239042864224,0.5952697463277343,0.5952562122866477,0.5952419618172431,76.02995233049126
102,tm191110,Titanic,MOVIE,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",1997,PG-13,PG,194,"['drama', 'romance']",['US'],,tt0120338,7.9,1146825.0,155.683,7.878,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0.4902280254938115,0.49019842575244565,13.143712913322794,0.49019713823151395,5.91778901358024,0.49021978704038216,0.4901971832290937,0.4902067549088914,0.4902233514198234,0.49019818983355135,76.52661291998197,0.4902162972054802
103,ts34435,Cowboy Bebop,SHOW,"In 2071, roughly fifty years after an accident with a hyperspace gateway made the Earth almost uninhabitable, humanity has colonized most of the rocky planets and moons of the Solar System. Amid a rising crime rate, the Inter Solar System Police (ISSP) set up a legalized contract system, in which registered bounty hunters (also referred to as ""Cowboys"") chase criminals and bring them in alive in return for a reward.",1998,TV-14,PG,25,"['animation', 'action', 'scifi', 'western', 'comedy', 'drama', 'thriller']",['JP'],1.0,tt0213338,8.9,115448.0,35.402,8.522,0,1,1,1,0,0,1,7,3,0,0,0,1,0,0,0,0,0,0,0.6410595209436121,45.678598253313666,0.6410333457760946,22.95744382370841,0.6410332202799551,0.6410338753078285,0.6410335329077652,0.6410256412934624,0.641046584795429,25.594624905553058,0.6410341169744581,0.6410331791462704
104,tm192037,Starship Troopers,MOVIE,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"".",1997,R,R,129,"['scifi', 'action', 'thriller']",['US'],,tt0120201,7.3,291452.0,29.5,6.993,0,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,64.81443539353103,0.555562810448093,0.5555680360889713,0.5555688427165193,0.5555557354962459,0.5555956943014984,16.23081506712323,0.5555571663876713,0.5555748096171913,0.5555567411663485,0.5555791143326496,13.954630588790556
105,tm27395,Mission: Impossible II,MOVIE,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",2000,PG-13,PG,123,"['thriller', 'action']",['US'],,tt0120755,6.1,337987.0,29.392,6.1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0.520834772149624,0.5208336453896137,0.5208399455486575,0.5208789933523775,0.5208343054366836,94.27069456165033,0.5208898494757276,0.520835257363545,0.520846348446736,0.5208408309216225,0.5208348164521135,0.5208366738129706
106,tm113513,Dumb and Dumber,MOVIE,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",1994,PG-13,PG,107,['comedy'],['US'],,tt0109686,7.3,379999.0,31.852,6.6,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,95.41655114059198,0.416674780198263,0.4166718107679851,0.41667489178570644,0.4166738755792477,0.4166877603796993,0.4166667256074711,0.41667904823492047,0.4166946838294747,0.41666776902482366,0.4166828686210754,0.4166746453793531
107,ts20983,Neon Genesis Evangelion,SHOW,"At the turn of the century, the Angels returned to Earth, seeking to wipe out humanity in an apocalyptic fury. Devastated, mankind's last remnants moved underground to wait for the day when the Angels would come back to finish the job. Fifteen years later, that day has come... but this time, humanity is ready to fight back with terrifying bio-mechanical weapons known as the Evangelions. Watch as Shinji, Rei, Asuka and the rest of the mysterious shadow agency Nerv battle to save earth from total annihilation.",1995,TV-14,PG,24,"['drama', 'scifi', 'animation', 'action', 'fantasy', 'thriller']",['JP'],1.0,tt0112159,8.5,66629.0,49.27,8.637,0,1,0,1,0,0,1,6,3,0,0,0,1,0,0,0,0,0,0,9.093973480035725,0.32051311072505934,0.320517904165961,0.32051789804230546,0.3205262537863121,12.868519964456663,26.454472105383786,0.3205162214869549,0.3205211621405473,29.637986748255596,19.701407213172796,0.32052793834827936
108,tm192405,Gattaca,MOVIE,"In a future society in the era of indefinite eugenics, humans are set on a life course depending on their DNA. Young Vincent Freeman is born with a condition that would prevent him from space travel, yet is determined to infiltrate the GATTACA space program.",1997,PG-13,PG,106,"['scifi', 'thriller', 'romance', 'drama']",['US'],,tt0119177,7.8,300701.0,17.789,7.553,0,1,0,1,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,8.292270360220519,0.5952450657091322,0.5952464659649781,0.5952426238115326,0.5952793884408826,0.5952392298018971,0.5952421000398332,0.595238123313822,0.5952517001566082,22.030182524527365,0.595246304594969,64.32031611341846
109,tm116655,Léon: The Professional,MOVIE,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",1994,R,R,111,"['crime', 'drama', 'action', 'thriller', 'european']","['US', 'FR']",,tt0110413,8.5,1137357.0,51.406,8.323,0,1,0,1,1,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0.5952713915571145,19.89619249869195,20.49712693200028,0.5952520003941401,0.5952383425609132,29.69119984918417,0.5952474691569539,0.5952494034610822,0.5952784723796345,25.153424954774096,0.5952804464589081,0.5952382393807555
110,ts21567,Gilmore Girls,SHOW,"Set in the charming town of Stars Hollow, Connecticut, the series follows the captivating lives of Lorelai and Rory Gilmore, a mother/daughter pair who have a relationship most people only dream of.",2000,TV-14,PG,46,"['comedy', 'drama']",['US'],8.0,tt0238784,8.2,121462.0,58.578,7.827,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,12.700591111406295,0.5952473319998409,0.5952588623134316,0.5952391684791775,0.595245609794128,0.5952391691879193,8.891300002805473,0.5952416647149937,0.5952474020697496,0.5952387697062971,73.05089739661011,0.5952535109125954
111,tm116488,Natural Born Killers,MOVIE,Two victims of traumatized childhoods become lovers and serial murderers irresponsibly glorified by the mass media.,1994,R,R,118,"['thriller', 'drama', 'crime', 'action']",['US'],,tt0110632,7.3,11.0,21.933,7.1,0,1,0,1,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2.777777777808622,2.777789962772968,2.777777777795627,2.7777777778213415,2.777777777823183,2.7777777777962633,38.38476096402101,33.83744904536074,2.7777777777906194,2.7777777778269233,2.7777778053840403,2.777777777798654
112,tm11556,The Quick and the Dead,MOVIE,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",1995,R,R,107,"['action', 'thriller', 'western', 'romance']","['JP', 'US']",,tt0114214,6.5,93767.0,13.056,6.5,0,0,0,1,0,1,1,4,1,1,0,0,1,0,0,0,0,0,0,1.0416836687838131,1.0416681685016762,1.0416964057016214,1.0416901750848473,1.0417125476297548,1.041699820862425,1.0416930677195504,1.0416666736681266,1.0416984950600292,52.764670537134364,22.50493422654802,15.35518621330578
113,tm56574,You've Got Mail,MOVIE,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.",1998,PG,PG,119,"['comedy', 'romance', 'drama']",['US'],,tt0128853,6.7,211635.0,21.724,6.643,0,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0.9259543043052418,42.8468807003573,47.89368413251742,0.9259259259687841,0.9259699045334827,0.9259371013422837,0.9259259259692709,0.925939944549318,0.9259607316363567,0.9259259259953803,0.9259572489106536,0.9259381539145137
114,ts20960,Power Rangers,SHOW,"A team of teenagers with attitude are recruited to save Angel Grove from the evil witch, Rita Repulsa, and later, Lord Zedd, Emperor of all he sees, and their horde of monsters.",1993,TV-Y7,PG,22,"['action', 'scifi', 'fantasy', 'family']",['US'],29.0,tt0106064,6.5,22110.0,19.699,6.8,0,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,0,45.267281230292475,1.0416680414777317,9.044668674214728,1.0416737453887137,1.041694716970444,36.312859787761084,1.0416849030096713,1.041683931032666,1.0417042250999202,1.041666687576765,1.041738829862402,1.0416752273133905
115,tm53991,Big Daddy,MOVIE,"A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.",1999,PG-13,PG,93,"['drama', 'comedy', 'european']",['US'],,tt0142342,6.4,215053.0,26.848,6.45,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1.041675862888235,1.041677839972712,18.080835640273996,1.0417251973032786,1.0416666667523606,1.0416673531968192,1.0416676105761287,38.54158319989192,34.00236373105952,1.041691220915187,1.0417299454725915,1.0417157316972514
116,tm49178,Vampires,MOVIE,The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,1998,R,R,104,"['fantasy', 'action', 'horror', 'thriller']",['US'],,tt0120877,6.1,58670.0,10.108,6.3,0,0,0,1,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,1.0416793891982155,1.041666671982302,1.0416938727349827,33.10186598554552,1.041679656436982,42.443712680534816,15.079351517470997,1.0416667782185722,1.0416666770791632,1.0416666667350785,1.0416717693445763,1.0416783347188012
117,ts25252,Yu-Gi-Oh!,SHOW,"A timid young boy who loves all sorts of games, one day solves an ancient puzzle known as the Millennium Puzzle, causing his body to play host to a mysterious spirit with the personality of a gambler.",1998,TV-Y,G,22,"['scifi', 'action', 'family', 'fantasy', 'animation', 'comedy', 'drama']",['JP'],7.0,tt4834194,7.3,21113.0,33.504,7.358,0,1,1,0,0,0,1,7,4,0,0,0,1,0,0,0,0,0,0,0.641037339012101,0.6410864117004165,0.6410590760521937,0.6411366428516522,0.6410332625940227,0.6410533321013538,0.641037949939082,0.6410279295990925,0.641044071429266,28.3079229912398,0.6410537125516045,65.2815072809294
118,tm191989,Donnie Brasco,MOVIE,An FBI undercover agent infilitrates the mob and finds himself identifying more with the mafia life at the expense of his regular one.,1997,R,R,127,"['drama', 'thriller', 'crime']",['US'],,tt0119008,7.7,303868.0,22.225,7.5,0,1,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1.6666753467994708,1.6667040405060982,1.6666909169239625,60.946580699618416,1.6666666667013246,1.6667430307125513,1.6666666666946308,1.6666673692540042,22.386466430006816,1.666669043696623,1.666718961300455,1.6667508277856562
119,ts22193,The Magic School Bus,SHOW,An eccentric schoolteacher takes her class on wondrous educational field trips with the help of a magical school bus.,1994,TV-Y,G,26,"['animation', 'scifi', 'comedy', 'family', 'fantasy']","['CA', 'US']",4.0,tt0108847,7.8,9829.0,16.83,7.8,0,0,1,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,1,1.0416740848411439,1.0417150140337854,1.0416673380455446,1.041672340607138,1.0416833169013566,1.0417085110807993,1.041666666679749,88.54151839409127,1.0416835920382235,1.0416666666855254,1.0416679580064658,1.0416761169890159
120,ts22489,Goosebumps,SHOW,"Anything can turn spooky in this horror anthology series based on the best-selling books by master of kid horror, R.L. Stine. In every episode, see what happens when regular kids find themselves in scary situations, and how they work to confront and overcome their fears.",1995,TV-PG,PG,22,"['scifi', 'thriller', 'family', 'fantasy', 'horror', 'music']","['US', 'CA']",4.0,tt0111987,7.6,13493.0,63.687,7.9,0,0,0,1,0,0,0,6,5,1,0,0,0,0,0,0,1,0,0,0.49019635008585516,0.49020071828125933,0.4902018084025542,0.4901962540236099,0.4901994608208735,0.49021265854808205,8.599511094707768,86.49846720323454,0.49020378832289635,0.4901992357113771,0.4902099357692851,0.4902014920919241
121,ts21034,InuYasha,SHOW,"Kagome Higurashi is a modern day young girl who lives with her family by the old Higure shrine. Unbeknownst to Kagome, she is the reincarnation of priestess Kikyo and posseses the ""Jewel of Four Souls"" (the Shikon jewel). One ill-fated day, Kagome locates an ancient well near her home and is abruptly transported through the well and into a feudal Japan, inhabited by demons. There, she encounters Inuyasha, son of a powerful demon father and a human mother, who is pinned to a tree by an enchanted arrow.",2000,TV-14,PG,25,"['scifi', 'action', 'fantasy', 'romance', 'animation', 'comedy', 'drama']",['JP'],9.0,tt0290223,7.9,15823.0,62.355,8.6,0,1,1,0,0,1,1,7,3,0,0,0,1,0,0,0,0,0,0,0.39685552971524113,0.39682791049703864,95.63478725192174,0.3968330126582934,0.3968310489850364,0.39683234853301697,0.39683057102585906,0.39683215830506186,0.3968580637148559,0.3968475124674898,0.3968359580314441,0.3968286341449276
122,tm121879,A River Runs Through It,MOVIE,"A River Runs Through is a cinematographically stunning true story of Norman Maclean. The story follows Norman and his brother Paul through the experiences of life and growing up, and how their love of fly fishing keeps them together despite varying life circumstances in the untamed west of Montana in the 1920's.",1992,PG,PG,123,['drama'],['US'],,tt0105265,7.2,59854.0,19.58,7.1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5952419775558547,0.5952418983834065,0.5952468902314129,0.595249784065399,0.5952381275325842,0.5952395644261285,0.5952593737125559,0.5952440250804442,0.5952667943848154,0.5952381429127505,53.240409269915524,40.80712415179912
123,tm44402,"Girl, Interrupted",MOVIE,"Set in the changing world of the late 1960s, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.",1999,R,R,127,"['drama', 'european']","['DE', 'US']",,tt0172493,7.3,183154.0,20.424,7.6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.34722651368745355,0.3472261978005656,0.34724812200623456,0.3472222222412742,0.3472487166685224,0.3472333093991738,0.3472226788175491,0.34722226059286665,0.34722859943517426,0.34722448797033845,0.3472311533897432,96.1804657379911
124,tm187187,Last Action Hero,MOVIE,"Following the death of his father, young Danny Madigan takes comfort in watching action movies featuring the indestructible Los Angeles cop Jack Slater. After being given a magic ticket by theater manager Nick, Danny is sucked into the screen and bonds with Slater. When evil fictional villain Benedict gets his hands on the ticket and enters the real world, Danny and Jack must follow and stop him.",1993,PG-13,PG,131,"['action', 'fantasy', 'comedy', 'family']",['US'],,tt0107362,6.4,150498.0,22.196,6.379,0,0,1,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,91.71502918128071,0.33334007783966246,0.3333438351627431,4.951573632143341,0.3333356809777435,0.3333422130960509,0.3333365003814154,0.33333441222656884,0.3333432100133743,0.33333441189201785,0.3333489977375338,0.33333784724882726
125,ts16919,All That,SHOW,"The new kids of comedy bring the funny as All That, America’s #1 kid’s sketch comedy show, returns with a new cast and a few familiar faces. From Executive Producers Kenan Thompson and Kel Mitchell.",1994,TV-G,G,22,"['comedy', 'family', 'music']",['US'],11.0,tt0111875,7.5,7718.0,6.688,8.4,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0.5952588064714177,61.988022367866314,0.5952453993059409,0.5952384097647109,0.5952424785278543,0.59525016881317,0.5952389111021661,10.35293023432132,22.301812234561456,0.5952774259410419,0.5952385109140893,0.5952450524105258
126,tm6859,My Girl,MOVIE,"Vada Sultenfuss is obsessed with death. Her mother is dead, and her father runs a funeral parlor. She is also in love with her English teacher, and joins a poetry class over the summer just to impress him. Thomas J., her best friend, is ""allergic to everything"", and sticks with Vada despite her hangups. When Vada's father hires Shelly, and begins to fall for her, things take a turn to the worse...",1991,PG,PG,103,"['drama', 'family', 'romance', 'comedy', 'european']",['US'],,tt0102492,6.9,80590.0,20.545,7.4,0,1,1,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0.3623293713637295,0.36232805298985415,0.3623348382573249,4.6887192416475925,0.3623231595031516,0.36232159471987296,0.362343185625959,13.525153759606882,60.89866934599512,0.3623206513968579,17.98883296864092,0.3623238302527309
127,tm118238,Wyatt Earp,MOVIE,"Covering the life and times of one of the West's most iconic heroes Wyatt Earp weaves an intricate tale of Earp and his friends and family. With a star studded cast, sweeping cinematography and authentic costumes Wyatt Earp led the way during the Western revival in the 90's.",1994,PG-13,PG,191,"['western', 'crime', 'action', 'drama']",['US'],,tt0111756,6.7,50774.0,14.677,6.751,0,1,0,0,1,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0.6410358685837675,24.516396104516637,0.6410327458407393,0.6410265976543108,0.6410338682188857,0.6410529821836107,0.641031805744673,0.6410748691264271,16.276604329031365,0.6410269809289623,0.6410610714839139,53.43762277668671
128,tm111163,Eraser,MOVIE,"U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's.",1996,R,R,115,"['thriller', 'action', 'drama', 'crime']","['US', 'CA']",,tt0116213,6.1,110921.0,19.437,6.0,0,1,0,1,1,0,1,4,0,1,0,0,0,0,0,0,1,0,0,77.35089799345505,7.9415804197700055,0.4629713910646049,0.4629710675381215,0.46296629731389616,0.4629831876326363,0.4629731935767161,0.4629642812562477,0.462990396834912,0.46296625921047263,10.540745695598357,0.46298981674897255
129,tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,"The second of two theatrically released follow-ups to the Neon Genesis Evangelion series. Comprising of two alternate episodes which were first intended to take the place of episodes 25 and 26, this finale answers many of the questions surrounding the series, while also opening up some new possibilities.",1997,,OTHERS,87,"['action', 'drama', 'animation', 'scifi', 'fantasy']",['JP'],,tt0169858,8.0,53152.0,32.569,8.4,0,1,0,0,0,0,1,5,3,0,0,0,1,0,0,0,0,0,0,0.7576237689033087,9.579476401216631,0.757576295061557,0.7575782852226063,0.7575805311354162,0.7576014112474266,55.8269589943733,0.7575961020091799,0.7575861948362683,0.7575944859739905,27.77520424482891,0.7576232851914058
130,tm192769,Vegas Vacation,MOVIE,"The Griswold family hits the road again for a typically ill-fated vacation, this time to the glitzy mecca of slots and showgirls—Las Vegas.",1997,PG,PG,94,['comedy'],['US'],,tt0120434,5.9,49377.0,12.537,6.1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.6666666667380992,1.6666668590646754,1.6667270057064767,1.6666666667309042,1.6666864357752214,1.6667370257580107,1.6666931845710578,1.6666666667599292,55.48473732964994,1.6666703391986122,27.84841000883483,1.6666718112122267
131,tm187791,In the Line of Fire,MOVIE,"Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past.",1993,R,R,128,"['drama', 'thriller', 'crime', 'action']",['US'],,tt0107206,7.2,102916.0,19.8,6.973,0,1,0,1,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,6.852500208003237,0.41666811422660255,0.4166744183112821,0.4166698776162477,0.4166666667174044,36.55949555666464,6.251010053774192,0.4166696070582787,39.67548595067964,0.4166706387681242,7.744819720276635,0.41666918790372054
132,tm113576,Little Women,MOVIE,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",1994,PG,PG,115,"['drama', 'romance', 'family']",['US'],,tt0110367,7.3,58178.0,13.683,7.314,0,1,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0.6944640443331046,0.6944552859418646,30.615944360678682,0.6944460354374268,0.6944511703735562,24.923966579703084,16.637997201774485,0.6944982353570762,22.266382354946842,0.6944519324239898,0.6944863921560762,0.6944564068737982
133,tm65686,U.S. Marshals,MOVIE,"U.S. Marshal Sam Gerard is accompanying a plane load of convicts from Chicago to New York. The plane crashes spectacularly, and Mark Sheridan escapes. But when Diplomatic Security Agent John Royce is assigned to help Gerard recapture Sheridan, it becomes clear that Sheridan is more than just another murderer.",1998,PG-13,PG,131,"['thriller', 'crime', 'action']",['US'],,tt0120873,6.5,105286.0,24.205,6.5,0,0,0,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,16.33091187991377,37.836316850174065,0.9259278061955968,0.9259381427374216,0.925960102781867,37.499318153418535,0.9259274495860323,0.9259590999467986,0.9259575222697782,0.9259309184375807,0.9259261485913519,0.9259259259471695
134,ts8570,Barney & Friends,SHOW,"Barney & Friends is an American children's television series aimed at children from ages 2 to 5. The series, which first aired on April 6, 1992, features the title character Barney, a purple anthropomorphic Tyrannosaurus rex who conveys educational messages through songs and small dance routines with a friendly, optimistic attitude.

New episodes have not been produced since 2009; however reruns continue to air on various PBS stations.",1992,TV-G,G,28,"['comedy', 'family']",['US'],14.0,tt0144701,3.8,9624.0,14.641,4.9,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0.4385987793797331,29.404377835240965,0.4385997765135599,0.4385972269210798,0.4386080898722275,0.4386027593589663,43.708145321788834,0.4386089222821097,0.43860318333930287,0.4385980040299572,22.940046347202763,0.4386137540705036
135,tm191387,Anaconda,MOVIE,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who takes them along on his quest to capture the world's largest - and deadliest - snake.",1997,PG-13,PG,89,"['horror', 'thriller', 'action']","['PE', 'US', 'BR']",,tt0118615,4.8,104213.0,34.405,5.1,0,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,2,0.833355966892785,0.8333673571818455,0.8333479539092312,0.8333425687472202,0.8333444751543977,0.8333898651756094,11.108540596043392,34.391220074598785,36.097105024356075,11.73625863924172,0.833335892104497,0.8333915865944407
